Mn,Fe,Co,log(k*)400ºC (cm/s)
0.570281124,0.333333333,0.096385542,-10.35740019
0.56626506,0.333333333,0.100401606,-10.34999523
0.562248996,0.333333333,0.104417671,-10.35620898
0.558232932,0.333333333,0.108433735,-10.36783438
0.554216867,0.333333333,0.112449799,-10.3915623
0.550200803,0.333333333,0.116465863,-10.3859524
0.546184739,0.333333333,0.120481928,-10.38534763
0.542168675,0.333333333,0.124497992,-10.38243683
0.53815261,0.333333333,0.128514056,-10.37812528
0.534136546,0.333333333,0.13253012,-10.37023322
0.530120482,0.333333333,0.136546185,-10.36386357
0.526104418,0.333333333,0.140562249,-10.3559256
0.522088353,0.333333333,0.144578313,-10.35788338
0.518072289,0.333333333,0.148594378,-10.36894952
0.514056225,0.333333333,0.152610442,-10.3491048
0.510040161,0.333333333,0.156626506,-10.31778558
0.506024096,0.333333333,0.16064257,-10.30487985
0.502008032,0.333333333,0.164658635,-10.30674576
0.497991968,0.333333333,0.168674699,-10.295163
0.493975904,0.333333333,0.172690763,-10.29079351
0.489959839,0.333333333,0.176706827,-10.24430775
0.485943775,0.333333333,0.180722892,-10.26111185
0.481927711,0.333333333,0.184738956,-10.26299468
0.477911647,0.333333333,0.18875502,-10.28095042
0.473895582,0.333333333,0.192771084,-10.31899077
0.469879518,0.333333333,0.196787149,-10.33086026
0.465863454,0.333333333,0.200803213,-10.33681571
0.46184739,0.333333333,0.204819277,-10.33794796
0.457831325,0.333333333,0.208835341,-10.34085714
0.453815261,0.333333333,0.212851406,-10.35463606
0.449799197,0.333333333,0.21686747,-10.35353251
0.445783133,0.333333333,0.220883534,-10.35745944
0.441767068,0.333333333,0.224899598,-10.38093085
0.437751004,0.333333333,0.228915663,-10.39652475
0.43373494,0.333333333,0.232931727,-10.38852074
0.429718876,0.333333333,0.236947791,-10.4206799
0.425702811,0.333333333,0.240963855,-10.43181675
0.421686747,0.333333333,0.24497992,-10.43012847
0.417670683,0.333333333,0.248995984,-10.44096974
0.413654618,0.333333333,0.253012048,-10.43006613
0.409638554,0.333333333,0.257028112,-10.43632224
0.40562249,0.333333333,0.261044177,-10.43234449
0.401606426,0.333333333,0.265060241,-10.43257463
0.397590361,0.333333333,0.269076305,-10.36098266
0.393574297,0.333333333,0.273092369,-10.34227499
0.389558233,0.333333333,0.277108434,-10.25930885
0.385542169,0.333333333,0.281124498,-10.24336238
0.381526104,0.333333333,0.285140562,-10.24275308
0.37751004,0.333333333,0.289156627,-10.21536345
0.373493976,0.333333333,0.293172691,-10.22055017
0.369477912,0.333333333,0.297188755,-10.17969346
0.365461847,0.333333333,0.301204819,-10.10836493
0.361445783,0.333333333,0.305220884,-10.10386373
0.357429719,0.333333333,0.309236948,-10.05229406
0.353413655,0.333333333,0.313253012,-9.989328087
0.34939759,0.333333333,0.317269076,-9.920814396
0.345381526,0.333333333,0.321285141,-9.885146331
0.341365462,0.333333333,0.325301205,-9.851410653
0.337349398,0.333333333,0.329317269,-9.83144258
0.333333333,0.333333333,0.333333333,-9.825977652
0.329317269,0.333333333,0.337349398,-9.793573926
0.325301205,0.333333333,0.341365462,-9.779692524
0.321285141,0.333333333,0.345381526,-9.740888868
0.317269076,0.333333333,0.34939759,-9.728682724
0.313253012,0.333333333,0.353413655,-9.714566229
0.309236948,0.333333333,0.357429719,-9.664445566
0.305220884,0.333333333,0.361445783,-9.651865082
0.301204819,0.333333333,0.365461847,-9.603046395
0.297188755,0.333333333,0.369477912,-9.580672596
0.293172691,0.333333333,0.373493976,-9.569802363
0.289156627,0.333333333,0.37751004,-9.564969669
0.285140562,0.333333333,0.381526104,-9.555307267
0.281124498,0.333333333,0.385542169,-9.546181481
0.277108434,0.333333333,0.389558233,-9.539816794
0.273092369,0.333333333,0.393574297,-9.48144727
0.269076305,0.333333333,0.397590361,-9.460749847
0.265060241,0.333333333,0.401606426,-9.45122003
0.261044177,0.333333333,0.40562249,-9.421185862
0.257028112,0.333333333,0.409638554,-9.393443208
0.253012048,0.333333333,0.413654618,-9.36282048
0.248995984,0.333333333,0.417670683,-9.36172515
0.24497992,0.333333333,0.421686747,-9.356444249
0.240963855,0.333333333,0.425702811,-9.353429289
0.236947791,0.333333333,0.429718876,-9.361131041
0.232931727,0.333333333,0.43373494,-9.360414812
0.228915663,0.333333333,0.437751004,-9.331623685
0.224899598,0.333333333,0.441767068,-9.326980685
0.220883534,0.333333333,0.445783133,-9.325840157
0.21686747,0.333333333,0.449799197,-9.319567918
0.212851406,0.333333333,0.453815261,-9.319845302
0.208835341,0.333333333,0.457831325,-9.315529016
0.204819277,0.333333333,0.46184739,-9.312771161
0.200803213,0.333333333,0.465863454,-9.310156174
0.196787149,0.333333333,0.469879518,-9.284089288
0.192771084,0.333333333,0.473895582,-9.2851867
0.18875502,0.333333333,0.477911647,-9.278318877
0.184738956,0.333333333,0.481927711,-9.27978414
0.180722892,0.333333333,0.485943775,-9.279266662
0.176706827,0.333333333,0.489959839,-9.26152822
0.172690763,0.333333333,0.493975904,-9.252755534
0.168674699,0.333333333,0.497991968,-9.181334966
0.164658635,0.333333333,0.502008032,-9.120917221
0.16064257,0.333333333,0.506024096,-9.117330748
0.156626506,0.333333333,0.510040161,-9.098197524
0.152610442,0.333333333,0.514056225,-9.087661206
0.148594378,0.333333333,0.518072289,-9.086196999
0.144578313,0.333333333,0.522088353,-9.062304071
0.140562249,0.333333333,0.526104418,-9.063127899
0.136546185,0.333333333,0.530120482,-9.062206306
0.13253012,0.333333333,0.534136546,-9.073996675
0.128514056,0.333333333,0.53815261,-9.076238769
0.124497992,0.333333333,0.542168675,-9.075984534
0.120481928,0.333333333,0.546184739,-9.074205654
0.116465863,0.333333333,0.550200803,-9.071979761
0.112449799,0.333333333,0.554216867,-9.069933994
0.108433735,0.333333333,0.558232932,-9.066519409
0.104417671,0.333333333,0.562248996,-9.066519409
0.100401606,0.333333333,0.56626506,-9.065426143
0.096385542,0.333333333,0.570281124,-9.063188343
0.092369478,0.333333333,0.574297189,-9.061625139
0.088353414,0.333333333,0.578313253,-9.058177124
0.084337349,0.333333333,0.582329317,-9.058177124
0.080321285,0.333333333,0.586345382,-9.058177124
0.076305221,0.333333333,0.590361446,-9.055684226
0.072289157,0.333333333,0.59437751,-9.056016097
0.068273092,0.333333333,0.598393574,-9.053449385
0.064257028,0.333333333,0.602409639,-9.052388964
0.060240964,0.333333333,0.606425703,-9.052658756
0.0562249,0.333333333,0.610441767,-9.052943525
0.052208835,0.333333333,0.614457831,-9.052773682
0.048192771,0.333333333,0.618473896,-9.052886368
0.044176707,0.333333333,0.62248996,-9.053137754
0.040160643,0.333333333,0.626506024,-9.053137754
0.036144578,0.333333333,0.630522088,-9.053137754
0.032128514,0.333333333,0.634538153,-9.053137754
0.02811245,0.333333333,0.638554217,-9.053137754
0.024096386,0.333333333,0.642570281,-9.053137754
0.020080321,0.333333333,0.646586345,-9.053137754
0.016064257,0.333333333,0.65060241,-9.053137754
0.012048193,0.333333333,0.654618474,-9.053137754
0.008032129,0.333333333,0.658634538,-9.053137754
0.004016064,0.333333333,0.662650602,-9.053137754
1.11E-16,0.333333333,0.666666667,-9.053137754
0.662650602,0.337349398,0,-11.01735341
0.658634538,0.337349398,0.004016064,-10.99112304
0.654618474,0.337349398,0.008032129,-10.97115869
0.65060241,0.337349398,0.012048193,-10.91049519
0.646586345,0.337349398,0.016064257,-10.816165
0.642570281,0.337349398,0.020080321,-10.80106961
0.638554217,0.337349398,0.024096386,-10.7883859
0.634538153,0.337349398,0.02811245,-10.78490121
0.630522088,0.337349398,0.032128514,-10.78136681
0.626506024,0.337349398,0.036144578,-10.77701916
0.62248996,0.337349398,0.040160643,-10.77760993
0.618473896,0.337349398,0.044176707,-10.75487027
0.614457831,0.337349398,0.048192771,-10.74861474
0.610441767,0.337349398,0.052208835,-10.72093927
0.606425703,0.337349398,0.0562249,-10.70879193
0.602409639,0.337349398,0.060240964,-10.70048527
0.598393574,0.337349398,0.064257028,-10.66354577
0.59437751,0.337349398,0.068273092,-10.65013529
0.590361446,0.337349398,0.072289157,-10.63882116
0.586345382,0.337349398,0.076305221,-10.61293485
0.582329317,0.337349398,0.080321285,-10.49978845
0.578313253,0.337349398,0.084337349,-10.49098156
0.574297189,0.337349398,0.088353414,-10.36326343
0.570281124,0.337349398,0.092369478,-10.35740019
0.56626506,0.337349398,0.096385542,-10.34999523
0.562248996,0.337349398,0.100401606,-10.35620898
0.558232932,0.337349398,0.104417671,-10.36783438
0.554216867,0.337349398,0.108433735,-10.3915623
0.550200803,0.337349398,0.112449799,-10.3859524
0.546184739,0.337349398,0.116465863,-10.38534763
0.542168675,0.337349398,0.120481928,-10.38795188
0.53815261,0.337349398,0.124497992,-10.37983292
0.534136546,0.337349398,0.128514056,-10.37119159
0.530120482,0.337349398,0.13253012,-10.36812797
0.526104418,0.337349398,0.136546185,-10.34749631
0.522088353,0.337349398,0.140562249,-10.35642681
0.518072289,0.337349398,0.144578313,-10.35467709
0.514056225,0.337349398,0.148594378,-10.35405085
0.510040161,0.337349398,0.152610442,-10.32070266
0.506024096,0.337349398,0.156626506,-10.30902104
0.502008032,0.337349398,0.16064257,-10.30372345
0.497991968,0.337349398,0.164658635,-10.2964535
0.493975904,0.337349398,0.168674699,-10.29016184
0.489959839,0.337349398,0.172690763,-10.24035181
0.485943775,0.337349398,0.176706827,-10.24002644
0.481927711,0.337349398,0.180722892,-10.25675125
0.477911647,0.337349398,0.184738956,-10.26524047
0.473895582,0.337349398,0.18875502,-10.29999812
0.469879518,0.337349398,0.192771084,-10.31893795
0.465863454,0.337349398,0.196787149,-10.33381268
0.46184739,0.337349398,0.200803213,-10.3333703
0.457831325,0.337349398,0.204819277,-10.34136589
0.453815261,0.337349398,0.208835341,-10.35339866
0.449799197,0.337349398,0.212851406,-10.35851592
0.445783133,0.337349398,0.21686747,-10.35219005
0.441767068,0.337349398,0.220883534,-10.37306858
0.437751004,0.337349398,0.224899598,-10.39883612
0.43373494,0.337349398,0.228915663,-10.40077586
0.429718876,0.337349398,0.232931727,-10.4206799
0.425702811,0.337349398,0.236947791,-10.43794262
0.421686747,0.337349398,0.240963855,-10.43181675
0.417670683,0.337349398,0.24497992,-10.43592226
0.413654618,0.337349398,0.248995984,-10.44096974
0.409638554,0.337349398,0.253012048,-10.43011156
0.40562249,0.337349398,0.257028112,-10.43632224
0.401606426,0.337349398,0.261044177,-10.44013131
0.397590361,0.337349398,0.265060241,-10.41564472
0.393574297,0.337349398,0.269076305,-10.3506914
0.389558233,0.337349398,0.273092369,-10.32537275
0.385542169,0.337349398,0.277108434,-10.26540062
0.381526104,0.337349398,0.281124498,-10.24297141
0.37751004,0.337349398,0.285140562,-10.24816219
0.373493976,0.337349398,0.289156627,-10.22055017
0.369477912,0.337349398,0.293172691,-10.21700104
0.365461847,0.337349398,0.297188755,-10.17127139
0.361445783,0.337349398,0.301204819,-10.11088154
0.357429719,0.337349398,0.305220884,-10.10557942
0.353413655,0.337349398,0.309236948,-10.04821903
0.34939759,0.337349398,0.313253012,-9.973273416
0.345381526,0.337349398,0.317269076,-9.911420024
0.341365462,0.337349398,0.321285141,-9.856673097
0.337349398,0.337349398,0.325301205,-9.844385963
0.333333333,0.337349398,0.329317269,-9.825977652
0.329317269,0.337349398,0.333333333,-9.80958565
0.325301205,0.337349398,0.337349398,-9.78906189
0.321285141,0.337349398,0.341365462,-9.745878957
0.317269076,0.337349398,0.345381526,-9.739997829
0.313253012,0.337349398,0.34939759,-9.729237855
0.309236948,0.337349398,0.353413655,-9.712868539
0.305220884,0.337349398,0.357429719,-9.662961436
0.301204819,0.337349398,0.361445783,-9.651865082
0.297188755,0.337349398,0.365461847,-9.599799213
0.293172691,0.337349398,0.369477912,-9.573516286
0.289156627,0.337349398,0.373493976,-9.568729071
0.285140562,0.337349398,0.37751004,-9.563159355
0.281124498,0.337349398,0.381526104,-9.545930689
0.277108434,0.337349398,0.385542169,-9.540130867
0.273092369,0.337349398,0.389558233,-9.536891555
0.269076305,0.337349398,0.393574297,-9.473344628
0.265060241,0.337349398,0.397590361,-9.455739868
0.261044177,0.337349398,0.401606426,-9.426308186
0.257028112,0.337349398,0.40562249,-9.39970288
0.253012048,0.337349398,0.409638554,-9.366789901
0.248995984,0.337349398,0.413654618,-9.359762222
0.24497992,0.337349398,0.417670683,-9.359383944
0.240963855,0.337349398,0.421686747,-9.351641032
0.236947791,0.337349398,0.425702811,-9.357877899
0.232931727,0.337349398,0.429718876,-9.359342784
0.228915663,0.337349398,0.43373494,-9.33100379
0.224899598,0.337349398,0.437751004,-9.324780003
0.220883534,0.337349398,0.441767068,-9.325192428
0.21686747,0.337349398,0.445783133,-9.316281768
0.212851406,0.337349398,0.449799197,-9.317779661
0.208835341,0.337349398,0.453815261,-9.312530363
0.204819277,0.337349398,0.457831325,-9.313740759
0.200803213,0.337349398,0.46184739,-9.306499739
0.196787149,0.337349398,0.465863454,-9.282301031
0.192771084,0.337349398,0.469879518,-9.282680896
0.18875502,0.337349398,0.473895582,-9.27653062
0.184738956,0.337349398,0.477911647,-9.27653062
0.180722892,0.337349398,0.481927711,-9.276963993
0.176706827,0.337349398,0.485943775,-9.25971356
0.172690763,0.337349398,0.489959839,-9.251915526
0.168674699,0.337349398,0.493975904,-9.178784302
0.164658635,0.337349398,0.497991968,-9.119984918
0.16064257,0.337349398,0.502008032,-9.116398445
0.156626506,0.337349398,0.506024096,-9.097265221
0.152610442,0.337349398,0.510040161,-9.086728903
0.148594378,0.337349398,0.514056225,-9.085308028
0.144578313,0.337349398,0.518072289,-9.065588457
0.140562249,0.337349398,0.522088353,-9.062304071
0.136546185,0.337349398,0.526104418,-9.063127899
0.13253012,0.337349398,0.530120482,-9.058160068
0.128514056,0.337349398,0.534136546,-9.072532077
0.124497992,0.337349398,0.53815261,-9.075984534
0.120481928,0.337349398,0.542168675,-9.075984534
0.116465863,0.337349398,0.546184739,-9.074205654
0.112449799,0.337349398,0.550200803,-9.071979761
0.108433735,0.337349398,0.554216867,-9.069933994
0.104417671,0.337349398,0.558232932,-9.066519409
0.100401606,0.337349398,0.562248996,-9.066519409
0.096385542,0.337349398,0.56626506,-9.064465988
0.092369478,0.337349398,0.570281124,-9.063188343
0.088353414,0.337349398,0.574297189,-9.061625139
0.084337349,0.337349398,0.578313253,-9.058177124
0.080321285,0.337349398,0.582329317,-9.058177124
0.076305221,0.337349398,0.586345382,-9.058177124
0.072289157,0.337349398,0.590361446,-9.055684226
0.068273092,0.337349398,0.59437751,-9.056016097
0.064257028,0.337349398,0.598393574,-9.053449385
0.060240964,0.337349398,0.602409639,-9.052388964
0.0562249,0.337349398,0.606425703,-9.052658756
0.052208835,0.337349398,0.610441767,-9.052943525
0.048192771,0.337349398,0.614457831,-9.052773682
0.044176707,0.337349398,0.618473896,-9.052886368
0.040160643,0.337349398,0.62248996,-9.053137754
0.036144578,0.337349398,0.626506024,-9.053137754
0.032128514,0.337349398,0.630522088,-9.053137754
0.02811245,0.337349398,0.634538153,-9.053137754
0.024096386,0.337349398,0.638554217,-9.053137754
0.020080321,0.337349398,0.642570281,-9.053137754
0.016064257,0.337349398,0.646586345,-9.053137754
0.012048193,0.337349398,0.65060241,-9.053137754
0.008032129,0.337349398,0.654618474,-9.053137754
0.004016064,0.337349398,0.658634538,-9.053137754
1.11E-16,0.337349398,0.662650602,-9.053137754
0.658634538,0.341365462,0,-10.99112304
0.654618474,0.341365462,0.004016064,-10.97115869
0.65060241,0.341365462,0.008032129,-10.91049519
0.646586345,0.341365462,0.012048193,-10.816165
0.642570281,0.341365462,0.016064257,-10.80106961
0.638554217,0.341365462,0.020080321,-10.7883859
0.634538153,0.341365462,0.024096386,-10.78490121
0.630522088,0.341365462,0.02811245,-10.78136681
0.626506024,0.341365462,0.032128514,-10.77701916
0.62248996,0.341365462,0.036144578,-10.77760993
0.618473896,0.341365462,0.040160643,-10.75487027
0.614457831,0.341365462,0.044176707,-10.74861474
0.610441767,0.341365462,0.048192771,-10.72093927
0.606425703,0.341365462,0.052208835,-10.70879193
0.602409639,0.341365462,0.0562249,-10.70048527
0.598393574,0.341365462,0.060240964,-10.66182257
0.59437751,0.341365462,0.064257028,-10.64841209
0.590361446,0.341365462,0.068273092,-10.63709796
0.586345382,0.341365462,0.072289157,-10.61121165
0.582329317,0.341365462,0.076305221,-10.49634205
0.578313253,0.341365462,0.080321285,-10.48753516
0.574297189,0.341365462,0.084337349,-10.35981703
0.570281124,0.341365462,0.088353414,-10.35395379
0.56626506,0.341365462,0.092369478,-10.34654883
0.562248996,0.341365462,0.096385542,-10.35276258
0.558232932,0.341365462,0.100401606,-10.36438798
0.554216867,0.341365462,0.104417671,-10.3881159
0.550200803,0.341365462,0.108433735,-10.382506
0.546184739,0.341365462,0.112449799,-10.38190123
0.542168675,0.341365462,0.116465863,-10.38450548
0.53815261,0.341365462,0.120481928,-10.37838395
0.534136546,0.341365462,0.124497992,-10.36593521
0.530120482,0.341365462,0.128514056,-10.36212232
0.526104418,0.341365462,0.13253012,-10.34296605
0.522088353,0.341365462,0.136546185,-10.33920286
0.518072289,0.341365462,0.140562249,-10.34442586
0.514056225,0.341365462,0.144578313,-10.33098376
0.510040161,0.341365462,0.148594378,-10.31685405
0.506024096,0.341365462,0.152610442,-10.30314346
0.502008032,0.341365462,0.156626506,-10.29954164
